LN_Ra_,LN_St_,LN_Re_,LN_LbyD_,LN_Fo_,LN_MF_
19.85056914,1.609437912,8.006367568,2.302585093,0.795841503,-0.168418652
19.85056914,1.609437912,8.006367568,2.302585093,0.799206189,-0.162518929
19.85056914,1.609437912,8.006367568,2.302585093,0.802571946,-0.15665381
19.85056914,1.609437912,8.006367568,2.302585093,0.805963347,-0.15082289
19.85056914,1.609437912,8.006367568,2.302585093,0.809355556,-0.145025772
19.85056914,1.609437912,8.006367568,2.302585093,0.812772981,-0.139262067
19.85056914,1.609437912,8.006367568,2.302585093,0.816190953,-0.133531393
19.85056914,1.609437912,8.006367568,2.302585093,0.81964586,-0.127833372
19.85056914,1.609437912,8.006367568,2.302585093,0.823100974,-0.122167634
19.85056914,1.609437912,8.006367568,2.302585093,0.826580373,-0.116533816
19.85056914,1.609437912,8.006367568,2.302585093,0.830083763,-0.110931561
19.85056914,1.609437912,8.006367568,2.302585093,0.833622825,-0.105360516
19.85056914,1.609437912,8.006367568,2.302585093,0.837173273,-0.099820335
19.85056914,1.609437912,8.006367568,2.302585093,0.840758723,-0.094310679
19.85056914,1.609437912,8.006367568,2.302585093,0.844390602,-0.088831214
19.85056914,1.609437912,8.006367568,2.302585093,0.848056556,-0.083381609
19.85056914,1.609437912,8.006367568,2.302585093,0.851779682,-0.077961541
19.85056914,1.609437912,8.006367568,2.302585093,0.855535864,-0.072570693
19.85056914,1.609437912,8.006367568,2.302585093,0.859359692,-0.06720875
19.85056914,1.609437912,8.006367568,2.302585093,0.863227087,-0.061875404
19.85056914,1.609437912,8.006367568,2.302585093,0.867195392,-0.056570351
19.85056914,1.609437912,8.006367568,2.302585093,0.871217217,-0.051293294
19.85056914,1.609437912,8.006367568,2.302585093,0.875349288,-0.046043939
19.85056914,1.609437912,8.006367568,2.302585093,0.879590176,-0.040821995
19.85056914,1.609437912,8.006367568,2.302585093,0.883949819,-0.035627178
19.85056914,1.609437912,8.006367568,2.302585093,0.888471937,-0.030459207
19.85056914,1.609437912,8.006367568,2.302585093,0.893176817,-0.025317808
19.85056914,1.609437912,8.006367568,2.302585093,0.898140389,-0.020202707
19.85056914,1.609437912,8.006367568,2.302585093,0.903448055,-0.015113638
19.85056914,1.609437912,8.006367568,2.302585093,0.909283001,-0.010050336
19.85056914,1.609437912,8.006367568,2.302585093,0.916143256,-0.005012542
19.85056914,1.609437912,8.006367568,2.302585093,0.932700396,6.66134E-16
19.85056914,1.609437912,8.101677747,2.302585093,-1.46541182,-5.298317367
19.85056914,1.609437912,8.101677747,2.302585093,-1.141117077,-4.605170186
19.85056914,1.609437912,8.101677747,2.302585093,-0.936821303,-4.199705078
19.85056914,1.609437912,8.101677747,2.302585093,-0.791481519,-3.912023005
19.85056914,1.609437912,8.101677747,2.302585093,-0.681085349,-3.688879454
19.85056914,1.609437912,8.101677747,2.302585093,-0.593629264,-3.506557897
19.85056914,1.609437912,8.101677747,2.302585093,-0.522044684,-3.352407217
19.85056914,1.609437912,8.101677747,2.302585093,-0.461477453,-3.218875825
19.85056914,1.609437912,8.101677747,2.302585093,-0.410002706,-3.101092789
19.85056914,1.609437912,8.101677747,2.302585093,-0.364892044,-2.995732274
19.85056914,1.609437912,8.101677747,2.302585093,-0.325385826,-2.900422094
19.85056914,1.609437912,8.101677747,2.302585093,-0.29025108,-2.813410717
19.85056914,1.609437912,8.101677747,2.302585093,-0.258769551,-2.733368009
19.85056914,1.609437912,8.101677747,2.302585093,-0.230328946,-2.659260037
19.85056914,1.609437912,8.101677747,2.302585093,-0.204567039,-2.590267165
19.85056914,1.609437912,8.101677747,2.302585093,-0.181069576,-2.525728644
19.85056914,1.609437912,8.101677747,2.302585093,-0.159630146,-2.465104022
19.85056914,1.609437912,8.101677747,2.302585093,-0.140003153,-2.407945609
19.85056914,1.609437912,8.101677747,2.302585093,-0.12168745,-2.353878387
19.85056914,1.609437912,8.101677747,2.302585093,-0.104435267,-2.302585093
19.85056914,1.609437912,8.101677747,2.302585093,-0.088017327,-2.253794929
19.85056914,1.609437912,8.101677747,2.302585093,-0.072338578,-2.207274913
19.85056914,1.609437912,8.101677747,2.302585093,-0.05731043,-2.162823151
19.85056914,1.609437912,8.101677747,2.302585093,-0.042849973,-2.120263536
19.85056914,1.609437912,8.101677747,2.302585093,-0.028879315,-2.079441542
19.85056914,1.609437912,8.101677747,2.302585093,-0.015381019,-2.040220829
19.85056914,1.609437912,8.101677747,2.302585093,-0.002338747,-2.002480501
19.85056914,1.609437912,8.101677747,2.302585093,0.010344672,-1.966112856
19.85056914,1.609437912,8.101677747,2.302585093,0.022626741,-1.931021537
19.85056914,1.609437912,8.101677747,2.302585093,0.034600045,-1.897119985
19.85056914,1.609437912,8.101677747,2.302585093,0.046221157,-1.864330162
19.85056914,1.609437912,8.101677747,2.302585093,0.057526626,-1.832581464
19.85056914,1.609437912,8.101677747,2.302585093,0.068551297,-1.801809805
19.85056914,1.609437912,8.101677747,2.302585093,0.079302988,-1.771956842
19.85056914,1.609437912,8.101677747,2.302585093,0.089814337,-1.742969305
19.85056914,1.609437912,8.101677747,2.302585093,0.100041784,-1.714798428
19.85056914,1.609437912,8.101677747,2.302585093,0.110066931,-1.687399454
19.85056914,1.609437912,8.101677747,2.302585093,0.119845878,-1.660731207
19.85056914,1.609437912,8.101677747,2.302585093,0.129409042,-1.63475572
19.85056914,1.609437912,8.101677747,2.302585093,0.138785655,-1.609437912
19.85056914,1.609437912,8.101677747,2.302585093,0.147956307,-1.5847453
19.85056914,1.609437912,8.101677747,2.302585093,0.156949386,-1.560647748
19.85056914,1.609437912,8.101677747,2.302585093,0.165768902,-1.537117251
19.85056914,1.609437912,8.101677747,2.302585093,0.174395559,-1.514127733
19.85056914,1.609437912,8.101677747,2.302585093,0.182879564,-1.491654877
19.85056914,1.609437912,8.101677747,2.302585093,0.191201133,-1.46967597
19.85056914,1.609437912,8.101677747,2.302585093,0.199363704,-1.448169765
19.85056914,1.609437912,8.101677747,2.302585093,0.207392985,-1.427116356
19.85056914,1.609437912,8.101677747,2.302585093,0.215269413,-1.406497068
19.85056914,1.609437912,8.101677747,2.302585093,0.222996075,-1.386294361
19.85056914,1.609437912,8.101677747,2.302585093,0.230619721,-1.366491734
19.85056914,1.609437912,8.101677747,2.302585093,0.238077072,-1.347073648
19.85056914,1.609437912,8.101677747,2.302585093,0.245392964,-1.328025453
19.85056914,1.609437912,8.101677747,2.302585093,0.252591491,-1.30933332
19.85056914,1.609437912,8.101677747,2.302585093,0.259696051,-1.290984181
19.85056914,1.609437912,8.101677747,2.302585093,0.266687161,-1.272965676
19.85056914,1.609437912,8.101677747,2.302585093,0.273587803,-1.255266099
19.85056914,1.609437912,8.101677747,2.302585093,0.280378681,-1.237874356
19.85056914,1.609437912,8.101677747,2.302585093,0.28710307,-1.220779923
19.85056914,1.609437912,8.101677747,2.302585093,0.2937209,-1.203972804
19.85056914,1.609437912,8.101677747,2.302585093,0.300254394,-1.187443502
19.85056914,1.609437912,8.101677747,2.302585093,0.30668463,-1.171182982
19.85056914,1.609437912,8.101677747,2.302585093,0.313053628,-1.15518264
19.85056914,1.609437912,8.101677747,2.302585093,0.319342262,-1.139434283
19.85056914,1.609437912,8.101677747,2.302585093,0.325551788,-1.123930097
19.85056914,1.609437912,8.101677747,2.302585093,0.331683429,-1.108662625
19.85056914,1.609437912,8.101677747,2.302585093,0.337738375,-1.093624747
19.85056914,1.609437912,8.101677747,2.302585093,0.343698242,-1.078809661
19.85056914,1.609437912,8.101677747,2.302585093,0.349583937,-1.064210862
19.85056914,1.609437912,8.101677747,2.302585093,0.355415874,-1.049822124
19.85056914,1.609437912,8.101677747,2.302585093,0.361156374,-1.03563749
19.85056914,1.609437912,8.101677747,2.302585093,0.366845009,-1.021651248
19.85056914,1.609437912,8.101677747,2.302585093,0.372482475,-1.007857925
19.85056914,1.609437912,8.101677747,2.302585093,0.378050565,-0.994252273
19.85056914,1.609437912,8.101677747,2.302585093,0.383550259,-0.980829253
19.85056914,1.609437912,8.101677747,2.302585093,0.389019872,-0.967584026
19.85056914,1.609437912,8.101677747,2.302585093,0.394422571,-0.954511945
19.85056914,1.609437912,8.101677747,2.302585093,0.399777758,-0.94160854
19.85056914,1.609437912,8.101677747,2.302585093,0.405086037,-0.928869514
19.85056914,1.609437912,8.101677747,2.302585093,0.410329714,-0.916290732
19.85056914,1.609437912,8.101677747,2.302585093,0.415527847,-0.903868212
19.85056914,1.609437912,8.101677747,2.302585093,0.420662903,-0.891598119
19.85056914,1.609437912,8.101677747,2.302585093,0.425753718,-0.879476759
19.85056914,1.609437912,8.101677747,2.302585093,0.430782916,-0.867500568
19.85056914,1.609437912,8.101677747,2.302585093,0.435786948,-0.85566611
19.85056914,1.609437912,8.101677747,2.302585093,0.440748325,-0.84397007
19.85056914,1.609437912,8.101677747,2.302585093,0.445649905,-0.832409248
19.85056914,1.609437912,8.101677747,2.302585093,0.450527577,-0.820980552
19.85056914,1.609437912,8.101677747,2.302585093,0.455364092,-0.809680997
19.85056914,1.609437912,8.101677747,2.302585093,0.460159929,-0.798507696
19.85056914,1.609437912,8.101677747,2.302585093,0.464915562,-0.78745786
19.85056914,1.609437912,8.101677747,2.302585093,0.469631452,-0.776528789
19.85056914,1.609437912,8.101677747,2.302585093,0.474308053,-0.765717873
19.85056914,1.609437912,8.101677747,2.302585093,0.478945812,-0.755022584
19.85056914,1.609437912,8.101677747,2.302585093,0.483545166,-0.744440475
19.85056914,1.609437912,8.101677747,2.302585093,0.488106545,-0.733969175
19.85056914,1.609437912,8.101677747,2.302585093,0.492647212,-0.723606388
19.85056914,1.609437912,8.101677747,2.302585093,0.497133822,-0.713349888
19.85056914,1.609437912,8.101677747,2.302585093,0.501617085,-0.703197516
19.85056914,1.609437912,8.101677747,2.302585093,0.506047103,-0.693147181
19.85056914,1.609437912,8.101677747,2.302585093,0.510457582,-0.68319685
19.85056914,1.609437912,8.101677747,2.302585093,0.514832223,-0.673344553
19.85056914,1.609437912,8.101677747,2.302585093,0.519171409,-0.663588378
19.85056914,1.609437912,8.101677747,2.302585093,0.523475517,-0.653926467
19.85056914,1.609437912,8.101677747,2.302585093,0.52776118,-0.644357016
19.85056914,1.609437912,8.101677747,2.302585093,0.532028554,-0.634878272
19.85056914,1.609437912,8.101677747,2.302585093,0.536261673,-0.625488532
19.85056914,1.609437912,8.101677747,2.302585093,0.540476947,-0.616186139
19.85056914,1.609437912,8.101677747,2.302585093,0.54465854,-0.606969484
19.85056914,1.609437912,8.101677747,2.302585093,0.54882272,-0.597837001
19.85056914,1.609437912,8.101677747,2.302585093,0.552953775,-0.588787165
19.85056914,1.609437912,8.101677747,2.302585093,0.557083626,-0.579818495
19.85056914,1.609437912,8.101677747,2.302585093,0.561086405,-0.570929548
19.85056914,1.609437912,8.101677747,2.302585093,0.565026229,-0.562118918
19.85056914,1.609437912,8.101677747,2.302585093,0.568888174,-0.553385238
19.85056914,1.609437912,8.101677747,2.302585093,0.572719715,-0.544727175
19.85056914,1.609437912,8.101677747,2.302585093,0.576521146,-0.536143432
19.85056914,1.609437912,8.101677747,2.302585093,0.580277324,-0.527632742
19.85056914,1.609437912,8.101677747,2.302585093,0.583988703,-0.519193873
19.85056914,1.609437912,8.101677747,2.302585093,0.587640414,-0.510825624
19.85056914,1.609437912,8.101677747,2.302585093,0.591263579,-0.502526821
19.85056914,1.609437912,8.101677747,2.302585093,0.594843253,-0.494296322
19.85056914,1.609437912,8.101677747,2.302585093,0.598410159,-0.486133011
19.85056914,1.609437912,8.101677747,2.302585093,0.601934192,-0.478035801
19.85056914,1.609437912,8.101677747,2.302585093,0.605430804,-0.470003629
19.85056914,1.609437912,8.101677747,2.302585093,0.608915233,-0.46203546
19.85056914,1.609437912,8.101677747,2.302585093,0.612402504,-0.45413028
19.85056914,1.609437912,8.101677747,2.302585093,0.615862766,-0.446287103
19.85056914,1.609437912,8.101677747,2.302585093,0.619325935,-0.438504962
19.85056914,1.609437912,8.101677747,2.302585093,0.622762364,-0.430782916
19.85056914,1.609437912,8.101677747,2.302585093,0.626201761,-0.423120043
19.85056914,1.609437912,8.101677747,2.302585093,0.629629369,-0.415515444
19.85056914,1.609437912,8.101677747,2.302585093,0.633045269,-0.407968238
19.85056914,1.609437912,8.101677747,2.302585093,0.636464126,-0.400477567
19.85056914,1.609437912,8.101677747,2.302585093,0.639856797,-0.393042588
19.85056914,1.609437912,8.101677747,2.302585093,0.643252485,-0.385662481
19.85056914,1.609437912,8.101677747,2.302585093,0.646636681,-0.378336441
19.85056914,1.609437912,8.101677747,2.302585093,0.650009463,-0.371063681
19.85056914,1.609437912,8.101677747,2.302585093,0.653370907,-0.363843433
19.85056914,1.609437912,8.101677747,2.302585093,0.656735383,-0.356674944
19.85056914,1.609437912,8.101677747,2.302585093,0.660088577,-0.349557476
19.85056914,1.609437912,8.101677747,2.302585093,0.663444762,-0.342490309
19.85056914,1.609437912,8.101677747,2.302585093,0.666775571,-0.335472736
19.85056914,1.609437912,8.101677747,2.302585093,0.670109425,-0.328504067
19.85056914,1.609437912,8.101677747,2.302585093,0.673446258,-0.321583624
19.85056914,1.609437912,8.101677747,2.302585093,0.676771993,-0.314710745
19.85056914,1.609437912,8.101677747,2.302585093,0.680100668,-0.30788478
19.85056914,1.609437912,8.101677747,2.302585093,0.683432215,-0.301105093
19.85056914,1.609437912,8.101677747,2.302585093,0.6867527,-0.294371061
19.85056914,1.609437912,8.101677747,2.302585093,0.69007602,-0.287682072
19.85056914,1.609437912,8.101677747,2.302585093,0.693402111,-0.28103753
19.85056914,1.609437912,8.101677747,2.302585093,0.696717176,-0.274436846
19.85056914,1.609437912,8.101677747,2.302585093,0.700034974,-0.267879445
19.85056914,1.609437912,8.101677747,2.302585093,0.703341801,-0.261364764
19.85056914,1.609437912,8.101677747,2.302585093,0.706664923,-0.25489225
19.85056914,1.609437912,8.101677747,2.302585093,0.709963487,-0.248461359
19.85056914,1.609437912,8.101677747,2.302585093,0.71327822,-0.242071561
19.85056914,1.609437912,8.101677747,2.302585093,0.716582002,-0.235722334
19.85056914,1.609437912,8.101677747,2.302585093,0.719901741,-0.229413164
19.85056914,1.609437912,8.101677747,2.302585093,0.723210497,-0.223143551
19.85056914,1.609437912,8.101677747,2.302585093,0.726521669,-0.216913002
19.85056914,1.609437912,8.101677747,2.302585093,0.729848485,-0.210721031
19.85056914,1.609437912,8.101677747,2.302585093,0.73316427,-0.204567166
19.85056914,1.609437912,8.101677747,2.302585093,0.736495492,-0.198450939
19.85056914,1.609437912,8.101677747,2.302585093,0.739815653,-0.192371893
19.85056914,1.609437912,8.101677747,2.302585093,0.743151046,-0.186329578
19.85056914,1.609437912,8.101677747,2.302585093,0.746488418,-0.180323554
19.85056914,1.609437912,8.101677747,2.302585093,0.749840734,-0.174353387
19.85056914,1.609437912,8.101677747,2.302585093,0.753194827,-0.168418652
19.85056914,1.609437912,8.101677747,2.302585093,0.756576514,-0.162518929
19.85056914,1.609437912,8.101677747,2.302585093,0.759959694,-0.15665381
19.85056914,1.609437912,8.101677747,2.302585093,0.763357162,-0.15082289
19.85056914,1.609437912,8.101677747,2.302585093,0.766768734,-0.145025772
19.85056914,1.609437912,8.101677747,2.302585093,0.770194227,-0.139262067
19.85056914,1.609437912,8.101677747,2.302585093,0.773633458,-0.133531393
19.85056914,1.609437912,8.101677747,2.302585093,0.777086245,-0.127833372
19.85056914,1.609437912,8.101677747,2.302585093,0.780565038,-0.122167634
19.85056914,1.609437912,8.101677747,2.302585093,0.784069523,-0.116533816
19.85056914,1.609437912,8.101677747,2.302585093,0.787586849,-0.110931561
19.85056914,1.609437912,8.101677747,2.302585093,0.79114183,-0.105360516
19.85056914,1.609437912,8.101677747,2.302585093,0.79472157,-0.099820335
19.85056914,1.609437912,8.101677747,2.302585093,0.798338166,-0.094310679
19.85056914,1.609437912,8.101677747,2.302585093,0.801991172,-0.088831214
19.85056914,1.609437912,8.101677747,2.302585093,0.805680143,-0.083381609
19.85056914,1.609437912,8.101677747,2.302585093,0.809429172,-0.077961541
19.85056914,1.609437912,8.101677747,2.302585093,0.813213089,-0.072570693
19.85056914,1.609437912,8.101677747,2.302585093,0.817067975,-0.06720875
19.85056914,1.609437912,8.101677747,2.302585093,0.820992956,-0.061875404
19.85056914,1.609437912,8.101677747,2.302585093,0.824975072,-0.056570351
19.85056914,1.609437912,8.101677747,2.302585093,0.829061704,-0.051293294
19.85056914,1.609437912,8.101677747,2.302585093,0.833227551,-0.046043939
19.85056914,1.609437912,8.101677747,2.302585093,0.837519275,-0.040821995
19.85056914,1.609437912,8.101677747,2.302585093,0.841935187,-0.035627178
19.85056914,1.609437912,8.101677747,2.302585093,0.846520856,-0.030459207
19.85056914,1.609437912,8.101677747,2.302585093,0.8512974,-0.025317808
19.85056914,1.609437912,8.101677747,2.302585093,0.856332238,-0.020202707
19.85056914,1.609437912,8.101677747,2.302585093,0.861714527,-0.015113638
19.85056914,1.609437912,8.101677747,2.302585093,0.867658495,-0.010050336
19.85056914,1.609437912,8.101677747,2.302585093,0.874648384,-0.005012542
19.85056914,1.609437912,8.101677747,2.302585093,0.891641118,6.66134E-16
19.85056914,1.609437912,8.188689124,2.302585093,-1.524396975,-5.298317367
19.85056914,1.609437912,8.188689124,2.302585093,-1.199748432,-4.605170186
19.85056914,1.609437912,8.188689124,2.302585093,-0.993545368,-4.199705078
19.85056914,1.609437912,8.188689124,2.302585093,-0.846106445,-3.912023005
19.85056914,1.609437912,8.188689124,2.302585093,-0.733296391,-3.688879454
19.85056914,1.609437912,8.188689124,2.302585093,-0.644297625,-3.506557897
19.85056914,1.609437912,8.188689124,2.302585093,-0.570786069,-3.352407217
19.85056914,1.609437912,8.188689124,2.302585093,-0.508937006,-3.218875825
19.85056914,1.609437912,8.188689124,2.302585093,-0.455982933,-3.101092789
19.85056914,1.609437912,8.188689124,2.302585093,-0.410002706,-2.995732274
19.85056914,1.609437912,8.188689124,2.302585093,-0.369428282,-2.900422094
19.85056914,1.609437912,8.188689124,2.302585093,-0.333355523,-2.813410717
19.85056914,1.609437912,8.188689124,2.302585093,-0.301068404,-2.733368009
19.85056914,1.609437912,8.188689124,2.302585093,-0.271851028,-2.659260037
19.85056914,1.609437912,8.188689124,2.302585093,-0.24532844,-2.590267165
19.85056914,1.609437912,8.188689124,2.302585093,-0.221105923,-2.525728644
19.85056914,1.609437912,8.188689124,2.302585093,-0.198934931,-2.465104022
19.85056914,1.609437912,8.188689124,2.302585093,-0.178562069,-2.407945609
19.85056914,1.609437912,8.188689124,2.302585093,-0.159888853,-2.353878387
19.85056914,1.609437912,8.188689124,2.302585093,-0.142479266,-2.302585093
19.85056914,1.609437912,8.188689124,2.302585093,-0.125961427,-2.253794929
19.85056914,1.609437912,8.188689124,2.302585093,-0.110204277,-2.207274913
19.85056914,1.609437912,8.188689124,2.302585093,-0.095115875,-2.162823151
19.85056914,1.609437912,8.188689124,2.302585093,-0.080610219,-2.120263536
19.85056914,1.609437912,8.188689124,2.302585093,-0.066636011,-2.079441542
19.85056914,1.609437912,8.188689124,2.302585093,-0.053145032,-2.040220829
19.85056914,1.609437912,8.188689124,2.302585093,-0.040091826,-2.002480501
19.85056914,1.609437912,8.188689124,2.302585093,-0.027433429,-1.966112856
19.85056914,1.609437912,8.188689124,2.302585093,-0.015185103,-1.931021537
19.85056914,1.609437912,8.188689124,2.302585093,-0.003278544,-1.897119985
19.85056914,1.609437912,8.188689124,2.302585093,0.008323917,-1.864330162
19.85056914,1.609437912,8.188689124,2.302585093,0.019604123,-1.832581464
19.85056914,1.609437912,8.188689124,2.302585093,0.030598118,-1.801809805
19.85056914,1.609437912,8.188689124,2.302585093,0.041313884,-1.771956842
19.85056914,1.609437912,8.188689124,2.302585093,0.051759011,-1.742969305
19.85056914,1.609437912,8.188689124,2.302585093,0.061966635,-1.714798428
19.85056914,1.609437912,8.188689124,2.302585093,0.071942873,-1.687399454
19.85056914,1.609437912,8.188689124,2.302585093,0.08171897,-1.660731207
19.85056914,1.609437912,8.188689124,2.302585093,0.091249473,-1.63475572
19.85056914,1.609437912,8.188689124,2.302585093,0.100590303,-1.609437912
19.85056914,1.609437912,8.188689124,2.302585093,0.1097459,-1.5847453
19.85056914,1.609437912,8.188689124,2.302585093,0.118696045,-1.560647748
19.85056914,1.609437912,8.188689124,2.302585093,0.127494006,-1.537117251
19.85056914,1.609437912,8.188689124,2.302585093,0.136094963,-1.514127733
19.85056914,1.609437912,8.188689124,2.302585093,0.144551014,-1.491654877
19.85056914,1.609437912,8.188689124,2.302585093,0.152841537,-1.46967597
19.85056914,1.609437912,8.188689124,2.302585093,0.1609935,-1.448169765
19.85056914,1.609437912,8.188689124,2.302585093,0.168986438,-1.427116356
19.85056914,1.609437912,8.188689124,2.302585093,0.176823614,-1.406497068
19.85056914,1.609437912,8.188689124,2.302585093,0.184485253,-1.386294361
19.85056914,1.609437912,8.188689124,2.302585093,0.192020395,-1.366491734
19.85056914,1.609437912,8.188689124,2.302585093,0.199431446,-1.347073648
19.85056914,1.609437912,8.188689124,2.302585093,0.206743147,-1.328025453
19.85056914,1.609437912,8.188689124,2.302585093,0.213935012,-1.30933332
19.85056914,1.609437912,8.188689124,2.302585093,0.22103133,-1.290984181
19.85056914,1.609437912,8.188689124,2.302585093,0.228011815,-1.272965676
19.85056914,1.609437912,8.188689124,2.302585093,0.234900325,-1.255266099
19.85056914,1.609437912,8.188689124,2.302585093,0.241698418,-1.237874356
19.85056914,1.609437912,8.188689124,2.302585093,0.248407609,-1.220779923
19.85056914,1.609437912,8.188689124,2.302585093,0.255029369,-1.203972804
19.85056914,1.609437912,8.188689124,2.302585093,0.261543911,-1.187443502
19.85056914,1.609437912,8.188689124,2.302585093,0.267995206,-1.171182982
19.85056914,1.609437912,8.188689124,2.302585093,0.274342298,-1.15518264
19.85056914,1.609437912,8.188689124,2.302585093,0.280607721,-1.139434283
19.85056914,1.609437912,8.188689124,2.302585093,0.286813442,-1.123930097
19.85056914,1.609437912,8.188689124,2.302585093,0.292919198,-1.108662625
19.85056914,1.609437912,8.188689124,2.302585093,0.298926576,-1.093624747
19.85056914,1.609437912,8.188689124,2.302585093,0.304877762,-1.078809661
19.85056914,1.609437912,8.188689124,2.302585093,0.310753338,-1.064210862
19.85056914,1.609437912,8.188689124,2.302585093,0.316554426,-1.049822124
19.85056914,1.609437912,8.188689124,2.302585093,0.322302086,-1.03563749
19.85056914,1.609437912,8.188689124,2.302585093,0.327997044,-1.021651248
19.85056914,1.609437912,8.188689124,2.302585093,0.333620265,-1.007857925
19.85056914,1.609437912,8.188689124,2.302585093,0.339172772,-0.994252273
19.85056914,1.609437912,8.188689124,2.302585093,0.344694618,-0.980829253
19.85056914,1.609437912,8.188689124,2.302585093,0.350147301,-0.967584026
19.85056914,1.609437912,8.188689124,2.302585093,0.355551097,-0.954511945
19.85056914,1.609437912,8.188689124,2.302585093,0.360887422,-0.94160854
19.85056914,1.609437912,8.188689124,2.302585093,0.366195422,-0.928869514
19.85056914,1.609437912,8.188689124,2.302585093,0.371418362,-0.916290732
19.85056914,1.609437912,8.188689124,2.302585093,0.37659525,-0.903868212
19.85056914,1.609437912,8.188689124,2.302585093,0.381726659,-0.891598119
19.85056914,1.609437912,8.188689124,2.302585093,0.386794428,-0.879476759
19.85056914,1.609437912,8.188689124,2.302585093,0.391836643,-0.867500568
19.85056914,1.609437912,8.188689124,2.302585093,0.396835028,-0.85566611
19.85056914,1.609437912,8.188689124,2.302585093,0.401771666,-0.84397007
19.85056914,1.609437912,8.188689124,2.302585093,0.406684054,-0.832409248
19.85056914,1.609437912,8.188689124,2.302585093,0.411554163,-0.820980552
19.85056914,1.609437912,8.188689124,2.302585093,0.416382494,-0.809680997
19.85056914,1.609437912,8.188689124,2.302585093,0.421151445,-0.798507696
19.85056914,1.609437912,8.188689124,2.302585093,0.425897761,-0.78745786
19.85056914,1.609437912,8.188689124,2.302585093,0.430603737,-0.776528789
19.85056914,1.609437912,8.188689124,2.302585093,0.435251998,-0.765717873
19.85056914,1.609437912,8.188689124,2.302585093,0.439878752,-0.755022584
19.85056914,1.609437912,8.188689124,2.302585093,0.444448852,-0.744440475
19.85056914,1.609437912,8.188689124,2.302585093,0.449015755,-0.733969175
19.85056914,1.609437912,8.188689124,2.302585093,0.453526869,-0.723606388
19.85056914,1.609437912,8.188689124,2.302585093,0.458017724,-0.713349888
19.85056914,1.609437912,8.188689124,2.302585093,0.462471145,-0.703197516
19.85056914,1.609437912,8.188689124,2.302585093,0.46688754,-0.693147181
19.85056914,1.609437912,8.188689124,2.302585093,0.471284515,-0.68319685
19.85056914,1.609437912,8.188689124,2.302585093,0.475627982,-0.673344553
19.85056914,1.609437912,8.188689124,2.302585093,0.479952664,-0.663588378
19.85056914,1.609437912,8.188689124,2.302585093,0.484258724,-0.653926467
19.85056914,1.609437912,8.188689124,2.302585093,0.48852941,-0.644357016
19.85056914,1.609437912,8.188689124,2.302585093,0.492781935,-0.634878272
19.85056914,1.609437912,8.188689124,2.302585093,0.496999684,-0.625488532
19.85056914,1.609437912,8.188689124,2.302585093,0.501199719,-0.616186139
19.85056914,1.609437912,8.188689124,2.302585093,0.505382187,-0.606969484
19.85056914,1.609437912,8.188689124,2.302585093,0.509530675,-0.597837001
19.85056914,1.609437912,8.188689124,2.302585093,0.513662025,-0.588787165
19.85056914,1.609437912,8.188689124,2.302585093,0.51767783,-0.579818495
19.85056914,1.609437912,8.188689124,2.302585093,0.521612132,-0.570929548
19.85056914,1.609437912,8.188689124,2.302585093,0.525498423,-0.562118918
19.85056914,1.609437912,8.188689124,2.302585093,0.529337199,-0.553385238
19.85056914,1.609437912,8.188689124,2.302585093,0.533145122,-0.544727175
19.85056914,1.609437912,8.188689124,2.302585093,0.536922489,-0.536143432
19.85056914,1.609437912,8.188689124,2.302585093,0.540637484,-0.527632742
19.85056914,1.609437912,8.188689124,2.302585093,0.544306742,-0.519193873
19.85056914,1.609437912,8.188689124,2.302585093,0.547946651,-0.510825624
19.85056914,1.609437912,8.188689124,2.302585093,0.551541603,-0.502526821
19.85056914,1.609437912,8.188689124,2.302585093,0.555123678,-0.494296322
19.85056914,1.609437912,8.188689124,2.302585093,0.558661436,-0.486133011
19.85056914,1.609437912,8.188689124,2.302585093,0.562171012,-0.478035801
19.85056914,1.609437912,8.188689124,2.302585093,0.565652658,-0.470003629
19.85056914,1.609437912,8.188689124,2.302585093,0.569137827,-0.46203546
19.85056914,1.609437912,8.188689124,2.302585093,0.572595343,-0.45413028
19.85056914,1.609437912,8.188689124,2.302585093,0.57605644,-0.446287103
19.85056914,1.609437912,8.188689124,2.302585093,0.5795056,-0.438504962
19.85056914,1.609437912,8.188689124,2.302585093,0.582942903,-0.430782916
19.85056914,1.609437912,8.188689124,2.302585093,0.586368432,-0.423120043
19.85056914,1.609437912,8.188689124,2.302585093,0.589782267,-0.415515444
19.85056914,1.609437912,8.188689124,2.302585093,0.593199717,-0.407968238
19.85056914,1.609437912,8.188689124,2.302585093,0.596605529,-0.400477567
19.85056914,1.609437912,8.188689124,2.302585093,0.599984653,-0.393042588
19.85056914,1.609437912,8.188689124,2.302585093,0.603367473,-0.385662481
19.85056914,1.609437912,8.188689124,2.302585093,0.606753914,-0.378336441
19.85056914,1.609437912,8.188689124,2.302585093,0.610113951,-0.371063681
19.85056914,1.609437912,8.188689124,2.302585093,0.61347766,-0.363843433
19.85056914,1.609437912,8.188689124,2.302585093,0.616830093,-0.356674944
19.85056914,1.609437912,8.188689124,2.302585093,0.620171325,-0.349557476
19.85056914,1.609437912,8.188689124,2.302585093,0.623516205,-0.342490309
19.85056914,1.609437912,8.188689124,2.302585093,0.626849935,-0.335472736
